"pid","grp","duration","entry","exit","num"
3809,"obs",15,125,399,7046
3811,"wait",250,125,400,7046
3811,"vac",4,125,400,7046
3811,"obs",15,125,400,7046
3815,"wait",250,125,407,7046
3815,"vac",10,125,407,7046
3815,"obs",15,125,407,7046
3817,"wait",250,126,401,7046
3817,"vac",4,126,401,7046
3817,"obs",15,126,401,7046
3824,"wait",251,126,404,7046
3824,"vac",7,126,404,7046
3824,"obs",15,126,404,7046
3826,"wait",251,126,409,7046
3826,"vac",12,126,409,7046
3826,"obs",15,126,409,7046
3834,"wait",251,126,406,7046
3834,"vac",8,126,406,7046
3834,"obs",15,126,406,7046
3836,"wait",251,126,405,7046
3836,"vac",7,126,405,7046
3836,"obs",15,126,405,7046
3841,"wait",251,126,408,7046
3841,"vac",10,126,408,7046
3841,"obs",15,126,408,7046
3858,"wait",252,127,404,7046
3858,"vac",5,127,404,7046
3858,"obs",15,127,404,7046
3861,"wait",252,127,404,7046
3861,"vac",4,127,404,7046
3861,"obs",15,127,404,7046
3862,"wait",252,127,406,7046
3862,"vac",7,127,406,7046
3862,"obs",15,127,406,7046
3875,"wait",252,127,404,7046
3875,"vac",4,127,404,7046
3875,"obs",15,127,404,7046
3883,"wait",252,128,403,7046
3883,"vac",3,128,403,7046
3883,"obs",15,128,403,7046
3891,"wait",253,128,406,7046
3891,"vac",4,128,406,7046
3891,"obs",15,128,406,7046
3893,"wait",253,128,411,7046
3893,"vac",9,128,411,7046
3893,"obs",15,128,411,7046
3903,"wait",254,128,410,7046
3903,"vac",7,128,410,7046
3903,"obs",15,128,410,7046
3909,"wait",254,129,409,7046
3909,"vac",6,129,409,7046
3909,"obs",15,129,409,7046
3913,"wait",254,129,409,7046
3913,"vac",6,129,409,7046
3913,"obs",15,129,409,7046
3924,"wait",254,129,412,7046
3924,"vac",8,129,412,7046
3924,"obs",15,129,412,7046
3934,"wait",255,129,414,7046
3934,"vac",9,129,414,7046
3934,"obs",15,129,414,7046
3941,"wait",255,130,412,7046
3941,"vac",7,130,412,7046
3941,"obs",15,130,412,7046
3942,"wait",255,130,410,7046
3942,"vac",4,130,410,7046
3942,"obs",15,130,410,7046
3955,"wait",256,130,415,7046
3955,"vac",9,130,415,7046
3955,"obs",15,130,415,7046
3980,"wait",257,131,416,7046
3980,"vac",7,131,416,7046
3980,"obs",15,131,416,7046
3981,"wait",257,131,413,7046
3981,"vac",4,131,413,7046
3981,"obs",15,131,413,7046
3982,"wait",257,131,415,7046
3982,"vac",6,131,415,7046
3982,"obs",15,131,415,7046
3983,"wait",257,131,413,7046
3983,"vac",4,131,413,7046
3983,"obs",15,131,413,7046
3986,"wait",257,131,412,7046
3986,"vac",3,131,412,7046
3986,"obs",15,131,412,7046
3992,"wait",258,131,413,7046
3992,"vac",3,131,413,7046
3992,"obs",15,131,413,7046
3997,"wait",258,132,413,7046
3997,"vac",3,132,413,7046
3997,"obs",15,132,413,7046
4007,"wait",258,132,417,7046
4007,"vac",6,132,417,7046
4007,"obs",15,132,417,7046
4017,"wait",259,132,417,7046
4017,"vac",5,132,417,7046
4017,"obs",15,132,417,7046
4024,"wait",259,132,419,7046
4024,"vac",6,132,419,7046
4024,"obs",15,132,419,7046
4030,"wait",259,133,420,7046
4030,"vac",7,133,420,7046
4030,"obs",15,133,420,7046
4044,"wait",260,133,425,7046
4044,"vac",11,133,425,7046
4044,"obs",15,133,425,7046
4051,"wait",260,133,425,7046
4051,"vac",11,133,425,7046
4051,"obs",15,133,425,7046
4059,"wait",260,134,422,7046
4059,"vac",7,134,422,7046
4059,"obs",15,134,422,7046
4063,"wait",261,134,420,7046
4063,"vac",4,134,420,7046
4063,"obs",15,134,420,7046
4079,"wait",261,134,424,7046
4079,"vac",8,134,424,7046
4079,"obs",15,134,424,7046
4081,"wait",261,134,420,7046
4081,"vac",4,134,420,7046
4081,"obs",15,134,420,7046
4085,"wait",262,134,423,7046
4085,"vac",6,134,423,7046
4085,"obs",15,134,423,7046
4089,"wait",262,134,425,7046
4089,"vac",8,134,425,7046
4089,"obs",15,134,425,7046
4100,"wait",262,135,420,7046
4100,"vac",3,135,420,7046
4100,"obs",15,135,420,7046
4146,"wait",264,137,424,7046
4146,"vac",2,137,424,7046
4146,"obs",15,137,424,7046
4148,"wait",264,137,427,7046
4148,"vac",5,137,427,7046
4148,"obs",15,137,427,7046
4149,"wait",264,137,425,7046
4149,"vac",3,137,425,7046
4149,"obs",15,137,425,7046
4154,"wait",264,137,427,7046
4154,"vac",4,137,427,7046
4154,"obs",15,137,427,7046
4155,"wait",264,137,427,7046
4155,"vac",5,137,427,7046
4155,"obs",15,137,427,7046
4157,"wait",264,137,430,7046
4157,"vac",7,137,430,7046
4157,"obs",15,137,430,7046
4161,"wait",264,137,424,7046
4161,"vac",1,137,424,7046
4161,"obs",15,137,424,7046
4162,"wait",264,137,430,7046
4162,"vac",7,137,430,7046
4162,"obs",15,137,430,7046
4163,"wait",264,137,434,7046
4163,"vac",11,137,434,7046
4163,"obs",15,137,434,7046
4183,"wait",265,138,431,7046
4183,"vac",7,138,431,7046
4183,"obs",15,138,431,7046
4186,"wait",265,139,430,7046
4186,"vac",5,139,430,7046
4186,"obs",15,139,430,7046
4198,"wait",266,139,430,7046
4198,"vac",4,139,430,7046
4198,"obs",15,139,430,7046
4201,"wait",266,139,434,7046
4201,"vac",8,139,434,7046
4201,"obs",15,139,434,7046
4203,"wait",266,139,430,7046
4203,"vac",5,139,430,7046
4203,"obs",15,139,430,7046
4221,"wait",266,140,429,7046
4221,"vac",2,140,429,7046
4221,"obs",15,140,429,7046
4225,"wait",266,140,435,7046
4225,"vac",8,140,435,7046
4225,"obs",15,140,435,7046
4227,"wait",266,140,434,7046
4227,"vac",6,140,434,7046
4227,"obs",15,140,434,7046
4234,"wait",267,140,432,7046
4234,"vac",4,140,432,7046
4234,"obs",15,140,432,7046
4241,"wait",267,141,442,7046
4241,"vac",13,141,442,7046
4241,"obs",15,141,442,7046
4242,"wait",267,141,435,7046
4242,"vac",7,141,435,7046
4242,"obs",15,141,435,7046
4257,"wait",268,141,437,7046
4257,"vac",7,141,437,7046
4257,"obs",15,141,437,7046
4274,"wait",268,141,436,7046
4274,"vac",5,141,436,7046
4274,"obs",15,141,436,7046
4275,"wait",268,141,435,7046
4275,"vac",4,141,435,7046
4275,"obs",15,141,435,7046
4279,"wait",269,141,435,7046
4279,"vac",4,141,435,7046
4279,"obs",15,141,435,7046
4291,"wait",269,142,438,7046
4291,"vac",5,142,438,7046
4291,"obs",15,142,438,7046
4292,"wait",269,142,435,7046
4292,"vac",3,142,435,7046
4292,"obs",15,142,435,7046
4316,"wait",270,143,439,7046
4316,"vac",5,143,439,7046
4316,"obs",15,143,439,7046
4325,"wait",271,143,439,7046
4325,"vac",4,143,439,7046
4325,"obs",15,143,439,7046
4345,"wait",271,144,438,7046
4345,"vac",2,144,438,7046
4345,"obs",15,144,438,7046
4346,"wait",271,144,442,7046
4346,"vac",5,144,442,7046
4346,"obs",15,144,442,7046
4353,"wait",272,144,440,7046
4353,"vac",2,144,440,7046
4353,"obs",15,144,440,7046
4357,"wait",272,144,445,7046
4357,"vac",7,144,445,7046
4357,"obs",15,144,445,7046
4360,"wait",273,144,441,7046
4360,"vac",3,144,441,7046
4360,"obs",15,144,441,7046
4369,"wait",273,145,443,7046
4369,"vac",5,145,443,7046
4369,"obs",15,145,443,7046
4370,"wait",273,145,445,7046
4370,"vac",6,145,445,7046
4370,"obs",15,145,445,7046
4391,"wait",273,146,449,7046
4391,"vac",10,146,449,7046
4391,"obs",15,146,449,7046
4405,"wait",273,146,448,7046
4405,"vac",7,146,448,7046
4405,"obs",15,146,448,7046
4410,"wait",274,146,450,7046
4410,"vac",9,146,450,7046
4410,"obs",15,146,450,7046
4417,"wait",274,147,447,7046
4417,"vac",5,147,447,7046
4417,"obs",15,147,447,7046
4420,"wait",274,147,445,7046
4420,"vac",3,147,445,7046
4420,"obs",15,147,445,7046
4421,"wait",274,147,451,7046
4421,"vac",9,147,451,7046
4421,"obs",15,147,451,7046
4429,"wait",274,147,446,7046
4429,"vac",4,147,446,7046
4429,"obs",15,147,446,7046
4468,"wait",276,148,451,7046
4468,"vac",6,148,451,7046
4468,"obs",15,148,451,7046
4473,"wait",276,148,454,7046
4473,"vac",8,148,454,7046
4473,"obs",15,148,454,7046
4481,"wait",277,149,449,7046
4481,"vac",3,149,449,7046
4481,"obs",15,149,449,7046
4486,"wait",277,149,452,7046
4486,"vac",6,149,452,7046
4486,"obs",15,149,452,7046
4495,"wait",277,149,453,7046
4495,"vac",6,149,453,7046
4495,"obs",15,149,453,7046
4498,"wait",277,149,459,7046
4498,"vac",11,149,459,7046
4498,"obs",15,149,459,7046
4499,"wait",277,150,454,7046
4499,"vac",7,150,454,7046
4499,"obs",15,150,454,7046
4503,"wait",278,150,457,7046
4503,"vac",9,150,457,7046
4503,"obs",15,150,457,7046
4513,"wait",278,150,455,7046
4513,"vac",7,150,455,7046
4513,"obs",15,150,455,7046
4516,"wait",278,150,457,7046
4516,"vac",8,150,457,7046
4516,"obs",15,150,457,7046
4522,"wait",279,150,453,7046
4522,"vac",3,150,453,7046
4522,"obs",15,150,453,7046
4523,"wait",279,150,462,7046
4523,"vac",12,150,462,7046
4523,"obs",15,150,462,7046
4548,"wait",280,151,456,7046
4548,"vac",4,151,456,7046
4548,"obs",15,151,456,7046
4549,"wait",280,151,455,7046
4549,"vac",4,151,455,7046
4549,"obs",15,151,455,7046
4551,"wait",280,151,457,7046
4551,"vac",5,151,457,7046
4551,"obs",15,151,457,7046
4553,"wait",280,151,453,7046
4553,"vac",1,151,453,7046
4553,"obs",15,151,453,7046
4584,"wait",282,152,466,7046
4584,"vac",12,152,466,7046
4584,"obs",15,152,466,7046
4585,"wait",282,152,458,7046
4585,"vac",3,152,458,7046
4585,"obs",15,152,458,7046
4590,"wait",282,152,457,7046
4590,"vac",2,152,457,7046
4590,"obs",15,152,457,7046
4605,"wait",282,153,462,7046
4605,"vac",7,153,462,7046
4605,"obs",15,153,462,7046
4612,"wait",282,153,464,7046
4612,"vac",8,153,464,7046
4612,"obs",15,153,464,7046
4615,"wait",282,153,460,7046
4615,"vac",4,153,460,7046
4615,"obs",15,153,460,7046
4618,"wait",282,153,462,7046
4618,"vac",6,153,462,7046
4618,"obs",15,153,462,7046
4620,"wait",282,153,460,7046
4620,"vac",4,153,460,7046
4620,"obs",15,153,460,7046
4623,"wait",283,154,462,7046
4623,"vac",5,154,462,7046
4623,"obs",15,154,462,7046
4627,"wait",283,154,461,7046
4627,"vac",3,154,461,7046
4627,"obs",15,154,461,7046
4640,"wait",283,154,464,7046
4640,"vac",5,154,464,7046
4640,"obs",15,154,464,7046
4645,"wait",284,154,461,7046
4645,"vac",2,154,461,7046
4645,"obs",15,154,461,7046
4659,"wait",284,155,466,7046
4659,"vac",6,155,466,7046
4659,"obs",15,155,466,7046
4678,"wait",285,156,467,7046
4678,"vac",6,156,467,7046
4678,"obs",15,156,467,7046
4682,"wait",285,156,467,7046
4682,"vac",5,156,467,7046
4682,"obs",15,156,467,7046
4688,"wait",285,156,465,7046
4688,"vac",3,156,465,7046
4688,"obs",15,156,465,7046
4694,"wait",285,156,470,7046
4694,"vac",7,156,470,7046
4694,"obs",15,156,470,7046
4713,"wait",286,157,469,7046
4713,"vac",5,157,469,7046
4713,"obs",15,157,469,7046
4718,"wait",286,157,472,7046
4718,"vac",8,157,472,7046
4718,"obs",15,157,472,7046
4727,"wait",286,157,471,7046
4727,"vac",6,157,471,7046
4727,"obs",15,157,471,7046
4755,"wait",287,158,472,7046
4755,"vac",5,158,472,7046
4755,"obs",15,158,472,7046
4761,"wait",288,159,475,7046
4761,"vac",8,159,475,7046
4761,"obs",15,159,475,7046
4767,"wait",288,159,471,7046
4767,"vac",3,159,471,7046
4767,"obs",15,159,471,7046
4768,"wait",288,159,472,7046
4768,"vac",4,159,472,7046
4768,"obs",15,159,472,7046
4771,"wait",288,159,475,7046
4771,"vac",7,159,475,7046
4771,"obs",15,159,475,7046
4778,"wait",288,159,471,7046
4778,"vac",2,159,471,7046
4778,"obs",15,159,471,7046
4801,"wait",289,160,476,7046
4801,"vac",6,160,476,7046
4801,"obs",15,160,476,7046
4805,"wait",289,160,476,7046
4805,"vac",6,160,476,7046
4805,"obs",15,160,476,7046
4808,"wait",290,160,479,7046
4808,"vac",8,160,479,7046
4808,"obs",15,160,479,7046
4840,"wait",290,161,475,7046
4840,"vac",2,161,475,7046
4840,"obs",15,161,475,7046
4851,"wait",292,162,482,7046
4851,"vac",8,162,482,7046
4851,"obs",15,162,482,7046
4853,"wait",292,162,477,7046
4853,"vac",3,162,477,7046
4853,"obs",15,162,477,7046
4858,"wait",292,162,481,7046
4858,"vac",6,162,481,7046
4858,"obs",15,162,481,7046
4891,"wait",293,163,485,7046
4891,"vac",8,163,485,7046
4891,"obs",15,163,485,7046
4899,"wait",293,163,484,7046
4899,"vac",6,163,484,7046
4899,"obs",15,163,484,7046
4900,"wait",293,163,486,7046
4900,"vac",8,163,486,7046
4900,"obs",15,163,486,7046
4918,"wait",294,164,483,7046
4918,"vac",3,164,483,7046
4918,"obs",15,164,483,7046
4922,"wait",295,164,487,7046
4922,"vac",8,164,487,7046
4922,"obs",15,164,487,7046
4933,"wait",295,164,483,7046
4933,"vac",3,164,483,7046
4933,"obs",15,164,483,7046
4946,"wait",296,165,482,7046
4946,"vac",1,165,482,7046
4946,"obs",15,165,482,7046
4948,"wait",296,165,486,7046
4948,"vac",4,165,486,7046
4948,"obs",15,165,486,7046
4950,"wait",296,165,485,7046
4950,"vac",3,165,485,7046
4950,"obs",15,165,485,7046
4962,"wait",296,165,487,7046
4962,"vac",5,165,487,7046
4962,"obs",15,165,487,7046
4971,"wait",296,166,491,7046
4971,"vac",8,166,491,7046
4971,"obs",15,166,491,7046
4976,"wait",297,166,489,7046
4976,"vac",5,166,489,7046
4976,"obs",15,166,489,7046
4980,"wait",296,166,490,7046
4980,"vac",6,166,490,7046
4980,"obs",15,166,490,7046
4987,"wait",297,166,489,7046
4987,"vac",5,166,489,7046
4987,"obs",15,166,489,7046
4988,"wait",297,166,492,7046
4988,"vac",8,166,492,7046
4988,"obs",15,166,492,7046
4990,"wait",297,166,489,7046
4990,"vac",5,166,489,7046
4990,"obs",15,166,489,7046
5005,"wait",297,167,493,7046
5005,"vac",8,167,493,7046
5005,"obs",15,167,493,7046
5010,"wait",297,167,491,7046
5010,"vac",6,167,491,7046
5010,"obs",15,167,491,7046
5012,"wait",298,167,490,7046
5012,"vac",4,167,490,7046
5012,"obs",15,167,490,7046
5021,"wait",298,168,490,7046
5021,"vac",3,168,490,7046
5021,"obs",15,168,490,7046
5026,"wait",298,168,494,7046
5026,"vac",7,168,494,7046
5026,"obs",15,168,494,7046
5031,"wait",298,168,492,7046
5031,"vac",5,168,492,7046
5031,"obs",15,168,492,7046
5032,"wait",298,168,492,7046
5032,"vac",4,168,492,7046
5032,"obs",15,168,492,7046
5056,"wait",299,169,499,7046
5056,"vac",10,169,499,7046
5056,"obs",15,169,499,7046
5060,"wait",300,169,493,7046
5060,"vac",3,169,493,7046
5060,"obs",15,169,493,7046
5074,"wait",301,169,497,7046
5074,"vac",6,169,497,7046
5074,"obs",15,169,497,7046
5076,"wait",301,169,495,7046
5076,"vac",3,169,495,7046
5076,"obs",15,169,495,7046
5078,"wait",301,170,492,7046
5078,"vac",1,170,492,7046
5078,"obs",15,170,492,7046
5084,"wait",301,170,495,7046
5084,"vac",3,170,495,7046
5084,"obs",15,170,495,7046
5090,"wait",301,170,501,7046
5090,"vac",9,170,501,7046
5090,"obs",15,170,501,7046
5098,"wait",302,170,496,7046
5098,"vac",3,170,496,7046
5098,"obs",15,170,496,7046
5106,"wait",302,170,496,7046
5106,"vac",3,170,496,7046
5106,"obs",15,170,496,7046
5114,"wait",302,171,501,7046
5114,"vac",8,171,501,7046
5114,"obs",15,171,501,7046
5115,"wait",302,171,499,7046
5115,"vac",6,171,499,7046
5115,"obs",15,171,499,7046
5123,"wait",302,171,500,7046
5123,"vac",6,171,500,7046
5123,"obs",15,171,500,7046
5126,"wait",303,171,500,7046
5126,"vac",5,171,500,7046
5126,"obs",15,171,500,7046
5151,"wait",303,172,498,7046
5151,"vac",2,172,498,7046
5151,"obs",15,172,498,7046
5156,"wait",303,172,503,7046
5156,"vac",6,172,503,7046
5156,"obs",15,172,503,7046
5158,"wait",303,172,502,7046
5158,"vac",5,172,502,7046
5158,"obs",15,172,502,7046
5165,"wait",304,172,505,7046
5165,"vac",8,172,505,7046
5165,"obs",15,172,505,7046
5171,"wait",304,172,503,7046
5171,"vac",6,172,503,7046
5171,"obs",15,172,503,7046
5173,"wait",304,172,502,7046
5173,"vac",5,172,502,7046
5173,"obs",15,172,502,7046
5174,"wait",304,172,507,7046
5174,"vac",9,172,507,7046
5174,"obs",15,172,507,7046
5189,"wait",305,173,509,7046
5189,"vac",10,173,509,7046
5189,"obs",15,173,509,7046
5190,"wait",305,173,503,7046
5190,"vac",4,173,503,7046
5190,"obs",15,173,503,7046
5193,"wait",305,173,505,7046
5193,"vac",6,173,505,7046
5193,"obs",15,173,505,7046
5196,"wait",305,173,505,7046
5196,"vac",6,173,505,7046
5196,"obs",15,173,505,7046
5203,"wait",305,174,505,7046
5203,"vac",5,174,505,7046
5203,"obs",15,174,505,7046
5211,"wait",308,174,507,7046
5211,"vac",5,174,507,7046
5211,"obs",15,174,507,7046
5228,"wait",308,175,510,7046
5228,"vac",6,175,510,7046
5228,"obs",15,175,510,7046
5235,"wait",309,175,508,7046
5235,"vac",3,175,508,7046
5235,"obs",15,175,508,7046
5237,"wait",309,175,512,7046
5237,"vac",7,175,512,7046
5237,"obs",15,175,512,7046
5240,"wait",309,175,515,7046
5240,"vac",10,175,515,7046
5240,"obs",15,175,515,7046
5241,"wait",309,175,509,7046
5241,"vac",4,175,509,7046
5241,"obs",15,175,509,7046
5245,"wait",310,175,511,7046
5245,"vac",5,175,511,7046
5245,"obs",15,175,511,7046
5253,"wait",311,176,516,7046
5253,"vac",9,176,516,7046
5253,"obs",15,176,516,7046
5261,"wait",312,176,517,7046
5261,"vac",9,176,517,7046
5261,"obs",15,176,517,7046
5262,"wait",312,176,514,7046
5262,"vac",5,176,514,7046
5262,"obs",15,176,514,7046
5271,"wait",312,177,518,7046
5271,"vac",9,177,518,7046
5271,"obs",15,177,518,7046
5274,"wait",312,177,514,7046
5274,"vac",5,177,514,7046
5274,"obs",15,177,514,7046
5285,"wait",313,177,515,7046
5285,"vac",3,177,515,7046
5285,"obs",15,177,515,7046
5286,"wait",313,177,517,7046
5286,"vac",6,177,517,7046
5286,"obs",15,177,517,7046
5287,"wait",313,177,516,7046
5287,"vac",4,177,516,7046
5287,"obs",15,177,516,7046
5310,"wait",315,178,520,7046
5310,"vac",5,178,520,7046
5310,"obs",15,178,520,7046
5314,"wait",316,178,520,7046
5314,"vac",5,178,520,7046
5314,"obs",15,178,520,7046
5331,"wait",317,179,523,7046
5331,"vac",6,179,523,7046
5331,"obs",15,179,523,7046
5332,"wait",318,179,522,7046
5332,"vac",4,179,522,7046
5332,"obs",15,179,522,7046
5334,"wait",318,179,522,7046
5334,"vac",5,179,522,7046
5334,"obs",14,179,522,7046
5335,"wait",318,179,521,7046
5335,"vac",3,179,521,7046
5335,"obs",15,179,521,7046
5336,"wait",318,179,523,7046
5336,"vac",5,179,523,7046
5336,"obs",14,179,523,7046
5338,"wait",318,179,522,7046
5338,"vac",4,179,522,7046
5338,"obs",15,179,522,7046
5341,"wait",318,179,520,7046
5341,"vac",2,179,520,7046
5341,"obs",15,179,520,7046
5346,"wait",319,179,521,7046
5346,"vac",2,179,521,7046
5346,"obs",15,179,521,7046
5347,"wait",319,179,524,7046
5347,"vac",5,179,524,7046
5347,"obs",15,179,524,7046
5348,"wait",319,179,523,7046
5348,"vac",4,179,523,7046
5348,"obs",15,179,523,7046
5365,"wait",320,180,524,7046
5365,"vac",3,180,524,7046
5365,"obs",15,180,524,7046
5368,"wait",320,180,525,7046
5368,"vac",4,180,525,7046
5368,"obs",15,180,525,7046
5374,"wait",321,180,524,7046
5374,"vac",2,180,524,7046
5374,"obs",14,180,524,7046
5385,"wait",322,180,530,7046
5385,"vac",7,180,530,7046
5385,"obs",15,180,530,7046
5386,"wait",322,180,529,7046
5386,"vac",6,180,529,7046
5386,"obs",15,180,529,7046
5387,"wait",322,181,530,7046
5387,"vac",7,181,530,7046
5387,"obs",14,181,530,7046
5394,"wait",323,181,528,7046
5394,"vac",3,181,528,7046
5394,"obs",14,181,528,7046
5411,"wait",323,182,530,7046
5411,"vac",4,182,530,7046
5411,"obs",15,182,530,7046
5417,"wait",323,182,533,7046
5417,"vac",7,182,533,7046
5417,"obs",15,182,533,7046
5421,"wait",324,182,532,7046
5421,"vac",5,182,532,7046
5421,"obs",15,182,532,7046
5424,"wait",324,182,533,7046
5424,"vac",6,182,533,7046
5424,"obs",15,182,533,7046
5426,"wait",324,182,533,7046
5426,"vac",5,182,533,7046
5426,"obs",15,182,533,7046
5445,"wait",327,183,539,7046
5445,"vac",8,183,539,7046
5445,"obs",15,183,539,7046
5459,"wait",327,183,540,7046
5459,"vac",9,183,540,7046
5459,"obs",15,183,540,7046
5461,"wait",328,183,538,7046
5461,"vac",6,183,538,7046
5461,"obs",15,183,538,7046
5464,"wait",328,183,537,7046
5464,"vac",5,183,537,7046
5464,"obs",15,183,537,7046
5465,"wait",328,183,536,7046
5465,"vac",4,183,536,7046
5465,"obs",15,183,536,7046
5468,"wait",328,183,539,7046
5468,"vac",7,183,539,7046
5468,"obs",15,183,539,7046
5474,"wait",329,183,540,7046
5474,"vac",7,183,540,7046
5474,"obs",15,183,540,7046
5475,"wait",329,183,537,7046
5475,"vac",4,183,537,7046
5475,"obs",15,183,537,7046
5481,"wait",330,183,536,7046
5481,"vac",2,183,536,7046
5481,"obs",15,183,536,7046
5483,"wait",330,184,537,7046
5483,"vac",2,184,537,7046
5483,"obs",15,184,537,7046
5489,"wait",330,184,544,7046
5489,"vac",9,184,544,7046
5489,"obs",15,184,544,7046
5493,"wait",331,184,539,7046
5493,"vac",4,184,539,7046
5493,"obs",15,184,539,7046
5500,"wait",331,184,542,7046
5500,"vac",6,184,542,7046
5500,"obs",15,184,542,7046
5504,"wait",331,184,539,7046
5504,"vac",3,184,539,7046
5504,"obs",15,184,539,7046
5508,"wait",331,185,543,7046
5508,"vac",6,185,543,7046
5508,"obs",15,185,543,7046
5521,"wait",332,185,549,7046
5521,"vac",10,185,549,7046
5521,"obs",15,185,549,7046
5538,"wait",334,186,545,7046
5538,"vac",4,186,545,7046
5538,"obs",15,186,545,7046
5542,"wait",335,186,545,7046
5542,"vac",4,186,545,7046
5542,"obs",15,186,545,7046
5546,"wait",335,186,546,7046
5546,"vac",5,186,546,7046
5546,"obs",15,186,546,7046
5548,"wait",335,186,549,7046
5548,"vac",6,186,549,7046
5548,"obs",15,186,549,7046
5549,"wait",336,186,547,7046
5549,"vac",4,186,547,7046
5549,"obs",15,186,547,7046
5551,"wait",336,186,547,7046
5551,"vac",4,186,547,7046
5551,"obs",15,186,547,7046
5554,"wait",336,186,546,7046
5554,"vac",3,186,546,7046
5554,"obs",15,186,546,7046
5563,"wait",336,187,550,7046
5563,"vac",6,187,550,7046
5563,"obs",15,187,550,7046
5573,"wait",337,187,548,7046
5573,"vac",3,187,548,7046
5573,"obs",15,187,548,7046
5585,"wait",338,187,551,7046
5585,"vac",5,187,551,7046
5585,"obs",15,187,551,7046
5589,"wait",338,187,555,7046
5589,"vac",8,187,555,7046
5589,"obs",15,187,555,7046
5599,"wait",339,188,551,7046
5599,"vac",3,188,551,7046
5599,"obs",15,188,551,7046
5613,"wait",341,188,552,7046
5613,"vac",2,188,552,7046
5613,"obs",15,188,552,7046
5616,"wait",341,188,553,7046
5616,"vac",3,188,553,7046
5616,"obs",15,188,553,7046
5618,"wait",341,188,556,7046
5618,"vac",6,188,556,7046
5618,"obs",15,188,556,7046
5628,"wait",341,189,556,7046
5628,"vac",5,189,556,7046
5628,"obs",15,189,556,7046
5630,"wait",341,189,555,7046
5630,"vac",3,189,555,7046
5630,"obs",15,189,555,7046
5635,"wait",342,189,557,7046
5635,"vac",4,189,557,7046
5635,"obs",15,189,557,7046
5641,"wait",343,189,560,7046
5641,"vac",7,189,560,7046
5641,"obs",15,189,560,7046
5644,"wait",343,189,559,7046
5644,"vac",6,189,559,7046
5644,"obs",15,189,559,7046
5649,"wait",343,189,557,7046
5649,"vac",3,189,557,7046
5649,"obs",15,189,557,7046
5650,"wait",343,189,561,7046
5650,"vac",7,189,561,7046
5650,"obs",15,189,561,7046
5651,"wait",343,189,558,7046
5651,"vac",5,189,558,7046
5651,"obs",15,189,558,7046
5652,"wait",343,189,555,7046
5652,"vac",2,189,555,7046
5652,"obs",15,189,555,7046
5677,"wait",345,190,559,7046
5677,"vac",2,190,559,7046
5677,"obs",15,190,559,7046
5678,"wait",345,191,563,7046
5678,"vac",6,191,563,7046
5678,"obs",15,191,563,7046
5685,"wait",346,191,564,7046
5685,"vac",6,191,564,7046
5685,"obs",15,191,564,7046
5692,"wait",347,191,569,7046
5692,"vac",10,191,569,7046
5692,"obs",15,191,569,7046
5706,"wait",348,191,566,7046
5706,"vac",6,191,566,7046
5706,"obs",15,191,566,7046
5711,"wait",348,192,566,7046
5711,"vac",6,192,566,7046
5711,"obs",15,192,566,7046
5714,"wait",348,192,568,7046
5714,"vac",7,192,568,7046
5714,"obs",15,192,568,7046
5718,"wait",348,192,564,7046
5718,"vac",3,192,564,7046
5718,"obs",15,192,564,7046
5721,"wait",348,192,568,7046
5721,"vac",7,192,568,7046
5721,"obs",15,192,568,7046
5722,"wait",348,192,565,7046
5722,"vac",3,192,565,7046
5722,"obs",15,192,565,7046
5738,"wait",350,193,568,7046
5738,"vac",5,193,568,7046
5738,"obs",15,193,568,7046
5743,"wait",351,193,572,7046
5743,"vac",7,193,572,7046
5743,"obs",15,193,572,7046
5749,"wait",352,193,570,7046
5749,"vac",4,193,570,7046
5749,"obs",15,193,570,7046
5751,"wait",352,193,574,7046
5751,"vac",8,193,574,7046
5751,"obs",15,193,574,7046
5752,"wait",352,193,577,7046
5752,"vac",11,193,577,7046
5752,"obs",15,193,577,7046
5753,"wait",352,193,571,7046
5753,"vac",5,193,571,7046
5753,"obs",15,193,571,7046
5761,"wait",353,193,574,7046
5761,"vac",7,193,574,7046
5761,"obs",15,193,574,7046
5762,"wait",353,193,577,7046
5762,"vac",10,193,577,7046
5762,"obs",15,193,577,7046
5798,"wait",355,194,577,7046
5798,"vac",7,194,577,7046
5798,"obs",15,194,577,7046
5801,"wait",355,195,575,7046
5801,"vac",5,195,575,7046
5801,"obs",15,195,575,7046
5809,"wait",356,195,577,7046
5809,"vac",5,195,577,7046
5809,"obs",15,195,577,7046
5812,"wait",357,195,579,7046
5812,"vac",7,195,579,7046
5812,"obs",15,195,579,7046
5815,"wait",357,195,578,7046
5815,"vac",5,195,578,7046
5815,"obs",15,195,578,7046
5855,"wait",361,196,582,7046
5855,"vac",4,196,582,7046
5855,"obs",15,196,582,7046
5856,"wait",361,196,591,7046
5856,"vac",13,196,591,7046
5856,"obs",15,196,591,7046
5859,"wait",361,196,584,7046
5859,"vac",5,196,584,7046
5859,"obs",15,196,584,7046
5860,"wait",361,196,582,7046
5860,"vac",4,196,582,7046
5860,"obs",15,196,582,7046
5861,"wait",361,196,583,7046
5861,"vac",5,196,583,7046
5861,"obs",15,196,583,7046
5876,"wait",362,197,583,7046
5876,"vac",3,197,583,7046
5876,"obs",15,197,583,7046
5885,"wait",363,197,590,7046
5885,"vac",10,197,590,7046
